time,open,high,low,close,Volume
2025-08-26T01:15:00+05:30,1.16082,1.16107,1.16072,1.16097,804
2025-08-26T01:30:00+05:30,1.16096,1.16178,1.16094,1.16174,820
2025-08-26T01:45:00+05:30,1.16174,1.16222,1.16174,1.16196,627
2025-08-26T02:00:00+05:30,1.16195,1.16253,1.16192,1.16252,463
2025-08-26T02:15:00+05:30,1.16251,1.16257,1.16188,1.16204,900
2025-08-26T02:30:00+05:30,1.16189,1.16201,1.16189,1.16198,43
2025-08-26T02:45:00+05:30,1.16196,1.16198,1.16182,1.16186,45
2025-08-26T03:00:00+05:30,1.16187,1.16194,1.16172,1.16191,446
2025-08-26T03:15:00+05:30,1.1619,1.16206,1.16177,1.162,291
2025-08-26T03:30:00+05:30,1.16204,1.16228,1.16182,1.16212,465
2025-08-26T03:45:00+05:30,1.16211,1.16212,1.16186,1.16188,345
2025-08-26T04:00:00+05:30,1.16188,1.16207,1.16188,1.16201,224
2025-08-26T04:15:00+05:30,1.16199,1.16216,1.16186,1.16204,226
2025-08-26T04:30:00+05:30,1.16204,1.16212,1.16152,1.16162,377
2025-08-26T04:45:00+05:30,1.16163,1.16164,1.1614,1.16146,341
2025-08-26T05:00:00+05:30,1.16145,1.16168,1.16134,1.16145,433
2025-08-26T05:15:00+05:30,1.16144,1.16153,1.16124,1.16146,379
2025-08-26T05:30:00+05:30,1.16148,1.16504,1.16102,1.16495,6207
2025-08-26T05:45:00+05:30,1.16496,1.1654,1.16413,1.16506,3978
2025-08-26T06:00:00+05:30,1.16505,1.16601,1.16431,1.16528,4112
2025-08-26T06:15:00+05:30,1.1653,1.16598,1.1647,1.16479,2967
2025-08-26T06:30:00+05:30,1.16478,1.16502,1.16386,1.16394,1925
2025-08-26T06:45:00+05:30,1.16396,1.16422,1.16356,1.16406,1670
2025-08-26T07:00:00+05:30,1.16406,1.16413,1.16348,1.16404,1509
2025-08-26T07:15:00+05:30,1.16404,1.1644,1.16396,1.16419,1374
2025-08-26T07:30:00+05:30,1.1642,1.16474,1.16392,1.16422,1497
2025-08-26T07:45:00+05:30,1.16419,1.16468,1.16413,1.16448,1188
2025-08-26T08:00:00+05:30,1.16447,1.16447,1.1633,1.16342,1312
2025-08-26T08:15:00+05:30,1.1634,1.1639,1.16325,1.16366,1076
2025-08-26T08:30:00+05:30,1.16366,1.16366,1.16244,1.1629,1323
2025-08-26T08:45:00+05:30,1.16288,1.16301,1.1626,1.16284,1153
2025-08-26T09:00:00+05:30,1.16284,1.16324,1.16276,1.16292,859
2025-08-26T09:15:00+05:30,1.16292,1.16296,1.1624,1.16257,714
2025-08-26T09:30:00+05:30,1.16256,1.16294,1.16238,1.16242,720
2025-08-26T09:45:00+05:30,1.1624,1.1631,1.1624,1.16307,663
2025-08-26T10:00:00+05:30,1.16308,1.16312,1.16278,1.1629,593
2025-08-26T10:15:00+05:30,1.16288,1.16323,1.16272,1.1632,821
2025-08-26T10:30:00+05:30,1.16321,1.16341,1.163,1.16314,940
2025-08-26T10:45:00+05:30,1.16315,1.16324,1.16297,1.16322,917
2025-08-26T11:00:00+05:30,1.16322,1.16444,1.1632,1.16439,1015
2025-08-26T11:15:00+05:30,1.16436,1.16437,1.16374,1.16412,1333
2025-08-26T11:30:00+05:30,1.16413,1.16413,1.1629,1.16302,2019
2025-08-26T11:45:00+05:30,1.16302,1.16308,1.16135,1.16287,2917
2025-08-26T12:00:00+05:30,1.16288,1.1632,1.16266,1.16267,1776
2025-08-26T12:15:00+05:30,1.16265,1.16288,1.16204,1.16222,2284
2025-08-26T12:30:00+05:30,1.1622,1.16258,1.16044,1.16116,3908
2025-08-26T12:45:00+05:30,1.16116,1.16188,1.16022,1.16186,2879
2025-08-26T13:00:00+05:30,1.16186,1.16286,1.16184,1.16222,2286
2025-08-26T13:15:00+05:30,1.16221,1.16258,1.16182,1.16218,2325
2025-08-26T13:30:00+05:30,1.1622,1.1625,1.16186,1.16208,2030
2025-08-26T13:45:00+05:30,1.16208,1.16244,1.16058,1.16174,2340
2025-08-26T14:00:00+05:30,1.16174,1.16219,1.16156,1.16172,1787
